USRID	RST
50272	1
28498	0
27161	0
59932	0
20737	0
86150	0
42732	0
32550	0
84762	0
6747	0
66850	0
25201	0
75750	0
15613	0
94103	0
4182	0
17914	0
12850	0
70337	0
70413	0
82412	0
7412	0
59427	0
22432	0
32631	0
59098	0
2166	0
61973	0
40417	0
77119	0
69401	0
96702	0
23029	0
56742	0
97245	0
57919	0
38088	1
54314	0
70604	0
23890	0
53091	0
54066	0
61564	0
69496	0
21808	0
67120	0
28203	0
67652	1
87826	0
44702	0
60548	0
20597	1
41345	0
87579	0
9106	0
23679	0
62267	1
10622	0
57444	0
24857	0
14101	0
41626	0
46433	0
27110	0
15023	0
91816	0
6719	0
9086	0
41726	0
8784	0
37101	0
51649	0
43894	0
92459	1
2458	0
94176	0
71029	0
5631	1
25051	0
68384	0
84278	0
43926	0
86120	0
84413	0
49442	0
97864	0
42051	0
84378	0
58652	0
51375	0
69443	0
2959	0
35583	0
41627	0
56342	0
24015	0
57859	0
85125	0
20163	0
66537	0
82668	0
36389	0
92110	0
99397	0
8131	0
52515	0
94650	0
39273	1
37018	0
96939	0
71903	0
3569	0
93858	0
14807	0
36920	0
69071	0
23289	0
53446	0
88652	0
94779	0
69556	0
32250	0
14652	0
88122	0
10236	0
56194	0
88777	0
55649	0
87383	0
5837	0
41183	0
66123	0
98821	0
4302	0
52632	0
40271	0
67234	0
32341	0
78855	0
58579	0
90091	0
16877	0
97108	0
51921	0
93232	0
75669	0
1250	0
49880	0
34288	0
64649	0
45471	0
11151	0
70062	0
39270	0
27806	0
79748	0
50535	0
69267	0
43076	0
88806	0
32867	1
25994	0
5280	0
39028	0
46790	0
90237	0
64846	0
78132	0
71064	0
59851	0
44435	0
73521	0
50461	0
58212	0
36474	0
21648	0
5547	0
84961	0
54336	0
9058	0
52588	0
78226	0
85591	0
88869	0
77206	0
70463	0
67929	0
31741	0
3950	0
39798	0
62008	0
75942	0
81635	0
13102	0
52495	0
42424	0
79217	0
30154	0
1132	0
60274	0
83472	0
75201	0
27051	0
45873	0
7855	0
58316	0
76347	0
3776	0
89877	0
24889	1
48615	0
73912	0
2624	0
58314	1
87270	1
6475	1
35394	0
89349	0
34436	0
71419	0
42738	0
76216	0
86454	0
62838	0
70025	0
22055	1
62268	1
71179	0
19051	0
16452	0
31956	1
7732	1
19054	0
24845	0
7709	0
86983	0
63211	0
83111	0
88135	0
54715	0
35544	1
65713	1
49723	0
7211	1
31282	0
66209	0
41732	0
86114	0
50219	1
57188	0
27131	0
79685	0
41854	1
64731	0
49998	0
73099	0
71937	0
76826	0
5270	0
84951	0
3795	0
75852	0
35875	0
56479	1
56298	0
34163	1
73387	0
33511	1
65912	1
96387	0
94783	1
16667	1
72905	0
58246	0
47699	0
68844	0
30651	1
75249	1
7293	1
62161	0
41566	0
50872	0
59270	0
64481	0
44533	1
51972	0
76363	0
85340	0
54140	0
660	1
43540	0
79866	0
53220	0
31447	0
66096	0
46406	0
6680	0
78328	0
7650	1
54228	0
32213	0
66076	1
85604	0
36293	0
198	0
6944	0
8701	0
62235	0
76210	0
46778	0
87115	0
15724	0
40348	0
96722	0
79764	1
64083	1
92225	0
33811	0
97350	0
2114	0
58096	0
93028	0
40536	0
49761	0
65494	1
15796	0
5048	1
26348	0
6553	1
49154	0
8425	0
41378	0
687	0
82135	0
24985	0
96970	0
87408	0
15157	0
64092	1
51871	0
52781	0
45154	0
65884	0
38268	0
19101	0
50763	0
13743	0
92038	0
84275	0
97919	0
9588	0
78386	0
23172	1
42077	0
70964	0
76159	0
59602	0
76077	1
11751	0
26409	0
11614	0
70861	0
57032	0
19116	0
84799	1
16708	1
87054	0
69484	0
98293	0
95573	1
34343	0
28311	0
24409	0
6290	1
39882	0
6848	1
75027	0
23367	1
30141	0
10984	1
73887	1
89869	0
8244	0
553	0
34302	0
83209	0
72903	0
47642	0
38432	0
39114	0
47111	0
37107	0
71777	1
33533	0
7187	0
49824	0
97661	0
74270	0
37045	0
11212	0
86008	1
41165	0
38393	0
14486	0
8668	1
73847	0
11334	0
5196	1
48357	1
37240	0
48086	0
80670	0
2370	0
34946	1
72606	0
82905	0
4503	0
49393	0
10645	1
18694	0
92517	1
67651	0
8065	0
38719	0
74073	0
4634	0
13546	0
19608	0
74508	0
38377	0
63495	0
94953	1
815	0
77935	1
54096	0
93253	0
47760	0
22741	0
53609	0
86708	0
86330	0
92922	0
77966	0
59526	0
83283	0
50715	0
93143	0
33295	0
54710	0
86461	0
27442	0
61028	0
60173	0
43925	0
9399	0
81703	0
82718	0
68927	0
44631	1
34492	0
43680	0
40119	0
98655	0
10883	0
38710	1
69688	0
64079	0
71197	1
52109	0
45273	0
87242	0
7107	0
94689	0
1977	0
83866	0
29072	0
31147	0
12820	0
74897	0
44572	0
59683	0
70765	0
42178	0
85056	0
63952	0
93870	1
27986	1
72719	0
69352	0
33602	0
93663	0
4758	0
72485	1
61361	0
43671	1
5460	0
32356	0
68471	0
21763	1
22765	0
34826	0
45408	0
55045	0
45399	0
47377	0
37404	0
81452	0
26254	0
41505	0
53081	0
96059	0
17575	0
76836	0
72853	0
83819	0
93346	0
78957	0
67895	0
57158	0
3239	0
9171	1
77732	0
12478	1
31485	1
46936	1
84164	0
41168	0
13474	0
2970	0
65341	0
76985	0
32203	0
10838	0
94906	0
40237	1
1037	1
10907	0
45617	0
70105	0
22949	0
27509	0
78348	0
6359	0
31236	0
92396	0
84940	1
32653	0
94756	0
21687	0
94890	0
82567	0
55479	0
26630	0
49863	1
81593	0
87706	0
59125	0
86172	0
9469	0
51385	0
597	0
40480	1
87828	0
7038	0
28812	0
84380	0
60886	0
53805	0
95986	0
47608	0
71375	0
33655	0
20280	0
54879	0
85967	1
42602	0
84735	0
74180	0
91808	0
42921	0
26966	0
18985	0
45905	0
45573	0
82259	0
7186	0
22852	0
46683	0
68777	0
60831	0
16259	0
37737	0
43356	0
75668	0
8180	0
96283	0
50329	0
27839	0
4071	0
7814	0
33961	0
76917	0
59787	1
46228	1
76756	0
1244	1
40904	1
53224	0
94820	0
42946	0
89660	0
46264	0
14161	0
34087	0
53069	0
10073	0
81075	0
32820	0
34172	0
79291	0
63013	0
55022	0
55404	0
98144	0
47198	0
88186	0
75386	0
26546	0
20738	0
34560	1
79581	0
3311	0
39819	0
1252	1
30029	1
72167	0
93305	1
62047	1
83635	1
54874	1
12932	0
29689	0
28215	0
74772	0
55191	0
94265	0
36344	0
2171	0
19205	0
70012	1
10238	0
8535	0
81754	1
86403	1
99393	0
51897	0
16765	0
56255	0
96916	1
25900	0
24307	0
28883	0
11878	0
44695	0
19991	1
65686	0
55230	1
14678	0
37557	0
46516	1
94734	0
29092	0
82193	0
60060	0
36169	0
64614	0
88119	0
27995	1
27286	1
30190	0
64690	1
12359	0
4040	1
46081	0
25951	0
51721	1
94120	0
89976	1
94963	0
40818	0
54510	0
13504	0
77407	0
6663	0
77328	1
70229	0
89172	0
93303	0
25446	0
81091	0
5861	0
35213	1
5367	0
24900	0
22269	0
97893	1
93653	1
50357	0
94198	0
71950	0
85772	0
71594	0
63693	0
38613	1
88563	0
87557	0
45129	0
48573	0
32824	0
50484	1
24649	0
24496	0
98246	1
74067	1
41053	1
59117	0
63027	0
63379	0
28001	0
64628	1
77819	0
62546	0
32822	0
64379	0
43447	1
6802	1
27105	0
7822	0
74330	0
48331	0
84829	0
86072	0
2499	1
55565	0
39891	0
30994	0
6247	1
66650	1
5355	0
36065	0
47681	0
40329	1
68242	0
19554	1
5870	0
96002	0
75553	1
33632	0
12118	0
92899	0
52232	0
35514	1
83535	0
78762	0
37463	0
93384	0
23403	0
45093	0
5070	0
51727	0
84471	0
44562	0
30483	0
33550	0
56563	0
21556	0
47661	0
50663	1
752	0
98294	0
56823	0
17477	0
59739	0
20444	0
90078	0
19339	0
19995	0
61102	0
8243	0
39617	1
11338	0
49641	0
30061	0
80610	0
98920	0
93941	0
94838	1
94052	0
51676	0
58319	0
20292	0
42085	0
57746	0
50503	0
57060	0
68991	0
93387	0
86875	0
50792	0
15919	0
47253	0
97561	0
55976	0
95122	0
64287	0
8598	0
41690	0
68446	1
53360	0
16957	0
13941	0
8011	0
32331	0
24643	0
71258	0
64465	0
12622	0
31846	0
98641	0
68296	0
52134	0
89641	0
46250	0
40127	1
12983	1
17162	0
58054	0
26359	0
51081	0
43366	0
11250	0
23391	1
54894	0
93897	0
77175	1
44635	0
29688	0
11927	0
63125	0
71458	0
32453	1
92991	0
29031	0
75507	0
51324	0
80779	0
26832	1
90396	0
4876	0
21987	0
72675	0
62167	0
10148	0
72071	0
18947	0
19165	1
89732	1
97397	0
61129	0
34407	0
93843	0
9799	0
96289	0
1136	0
18895	1
40495	1
43575	0
89654	0
58285	0
81486	0
2988	0
43135	0
769	0
42334	0
82619	0
52947	0
17565	0
16978	0
78470	0
68026	0
80113	0
63720	0
85037	0
40656	0
51637	0
79876	0
4887	0
80312	0
78756	0
73641	0
65075	0
75904	0
2557	0
87801	0
13653	0
48387	0
65529	1
30264	0
42129	0
54257	1
74860	1
50990	0
58029	0
87287	0
63327	0
16873	1
17024	0
5689	0
70366	0
24788	1
28700	1
56947	0
77238	0
98582	0
61738	0
50673	0
15662	0
54906	1
4957	0
35120	0
71299	0
3590	0
50462	0
98419	0
78726	0
56820	1
17950	0
7743	0
2648	0
17574	0
70585	0
32409	0
95054	0
78804	0
68854	0
93549	0
5037	0
50307	0
93073	0
49473	0
61226	0
82178	0
33847	1
45332	0
99542	0
22219	0
36743	0
27667	0
86977	0
94233	1
21226	1
6618	0
21644	0
38567	0
49954	0
55063	0
26413	0
42055	0
8820	0
27748	0
10151	0
53668	0
80051	0
17558	0
55520	0
75128	0
47270	0
92341	0
68523	0
4810	0
77669	1
93388	0
64473	0
77539	0
85154	0
95242	0
29032	0
99766	0
2380	0
90613	0
10255	0
30017	0
71648	1
35750	0
56679	0
1601	0
54737	0
46970	0
82116	1
58846	0
96928	0
39252	0
123	0
68814	0
81282	0
85843	1
80678	0
47718	0
20851	0
95181	0
92485	1
39683	0
40732	0
1465	0
66294	0
95136	0
77626	0
94406	0
99622	0
18877	0
80460	0
8754	0
65754	0
39502	0
6279	0
72814	0
36752	0
67602	0
92030	0
55509	0
11907	0
25415	0
22603	0
78045	0
30480	0
65511	0
63687	0
97606	0
72498	0
23800	0
37342	0
95170	0
24153	0
99986	0
43712	0
74146	0
18658	0
35483	0
12714	0
27309	0
17303	0
81979	0
16120	0
51805	0
22186	0
42666	0
50622	0
32969	0
82701	0
94012	0
29783	0
13213	0
27882	0
84492	0
4715	0
22311	0
97298	0
92834	0
48161	0
3517	0
35438	0
76545	0
82027	0
33722	0
12442	0
86832	0
80827	0
57302	1
44507	0
79245	0
42209	0
24028	0
78464	0
95793	0
54003	0
39937	0
68608	0
62892	0
53554	1
40705	0
22951	0
6929	0
81459	0
78606	0
6977	0
37450	0
48122	0
83998	0
51810	0
5572	0
92796	0
59375	0
55234	0
49533	0
38350	0
44193	0
545	0
55793	0
76750	0
94775	0
45566	0
28752	1
80223	0
58141	0
18005	0
49307	0
16102	0
44968	0
45067	0
61996	0
52498	0
51899	0
60636	0
98365	0
25768	0
47695	0
43591	0
53828	0
30576	0
7457	0
25337	0
19080	0
65587	0
57605	0
67910	0
46386	0
65273	0
85300	0
98981	0
86981	0
72552	0
50844	0
4382	0
94219	0
31554	0
51742	0
82234	0
812	0
73196	0
44503	0
20002	0
13845	0
41616	0
33174	0
81187	0
20504	0
19817	0
91493	1
91815	0
79553	0
35936	0
88045	0
85959	0
76476	0
66413	0
98401	0
6050	0
66691	0
6576	0
85848	0
15182	0
30107	0
69185	0
92436	0
25666	0
57822	0
23785	0
96855	0
32344	0
52114	0
43975	0
35556	0
45473	0
79847	0
76569	1
6854	0
93092	0
60226	1
63007	0
34149	0
85798	0
58038	0
58296	0
24851	0
86201	0
16594	0
54604	1
83874	0
34871	0
44251	0
17175	0
17122	0
38300	1
82192	0
90443	0
127	1
52172	0
61259	1
4157	0
83157	0
83589	0
22588	0
54932	0
14887	1
21581	0
5554	0
95742	0
76975	0
32927	1
72404	0
41581	0
54031	1
19014	0
48367	0
93726	0
93270	0
4753	0
95805	0
37041	0
18787	0
32503	0
35144	0
74338	0
33248	0
46766	0
8155	0
54776	0
84023	0
29589	1
38368	0
56123	1
28166	0
76996	0
45565	0
20933	0
71054	1
38900	0
4999	0
38174	0
36056	0
85157	0
69150	0
56582	1
37810	0
56707	0
16778	0
76609	1
60415	0
49559	0
2719	0
81500	0
48910	0
88246	0
72590	0
6868	0
4062	0
35295	0
40394	0
80897	1
5932	1
77545	1
13644	0
22221	1
50738	0
74135	0
41408	0
33425	0
61119	0
75191	0
75678	0
51675	0
97647	0
62686	0
80355	0
8061	0
50704	0
65244	1
54329	0
16937	0
19876	0
43340	0
3131	0
57210	0
69605	0
36415	0
51528	1
70242	0
20583	1
88268	0
45027	0
52445	0
9215	1
93961	0
96881	1
63200	1
99667	0
64570	0
93746	0
2999	0
71300	1
40353	1
20398	1
8176	1
4592	0
96187	0
18149	0
60826	0
85409	1
78998	0
88187	0
84226	0
41380	0
90367	0
30081	1
70461	0
84497	0
48292	1
48499	0
29446	0
62965	0
7750	0
38998	0
64110	0
33972	0
7453	0
77649	0
2572	0
22028	0
92134	1
42168	1
27581	0
1732	0
20981	0
24128	0
79326	0
41835	0
97444	0
86478	0
97015	0
61096	1
85206	0
36054	0
26673	0
64336	0
10353	0
25974	0
44897	0
54982	1
68337	0
32676	0
19252	0
60147	0
24303	0
31989	0
58674	0
39759	0
1094	0
14262	0
98087	1
1498	0
23848	1
79168	0
26589	0
78548	0
49940	0
90684	0
26479	0
36996	0
78696	1
32472	0
15866	0
68307	0
18029	0
73287	0
21235	0
26307	1
88076	1
35940	0
83501	0
58219	0
53183	0
39208	0
9934	0
84401	0
52892	0
38147	1
60386	0
82007	0
78501	0
52239	0
16033	0
2569	1
66945	0
39698	0
23733	0
19334	0
61824	1
50389	0
28519	0
87748	0
74783	0
48823	1
39471	0
90017	0
31384	0
98014	0
72608	1
60220	0
44439	0
89178	0
88297	0
65762	0
66778	0
37898	0
77805	0
63108	0
23208	0
68182	1
57860	0
33114	0
62301	1
23317	0
89820	1
76522	0
51542	0
85919	1
79466	1
94597	1
26665	0
27378	0
14417	1
13348	1
32854	0
75534	1
35009	0
93841	0
92206	1
91020	0
19978	0
91220	1
21941	0
34622	0
4402	1
94259	1
33623	1
88126	0
16977	0
31335	0
31873	0
98831	0
7913	0
51778	0
86985	0
29368	0
8776	0
43425	1
63266	0
91445	0
64724	0
11184	1
78964	0
5052	0
52215	0
60190	0
2363	0
516	0
75460	1
56287	1
94412	0
82651	1
2505	0
6859	0
55922	0
64692	0
60445	0
50299	0
7365	0
69011	0
43023	0
72915	0
93128	0
85901	0
54496	0
46232	0
57306	0
28068	0
92934	0
21670	0
1227	0
64541	0
4830	0
62185	0
19135	1
54973	1
31277	1
10613	0
64667	0
51024	0
61204	0
99378	0
51156	1
21491	0
13747	0
32654	0
94389	0
90479	0
20690	0
56922	0
26009	0
80843	0
83756	1
47618	0
36342	0
15595	0
46724	0
3897	1
2145	1
7531	0
66006	1
80704	0
70857	1
61819	0
29183	0
84634	0
13123	0
76652	0
80815	0
51306	1
84830	0
55748	0
94062	0
35162	1
17217	1
56478	1
35800	0
15542	0
99499	0
26545	0
59522	0
3127	0
13750	0
3584	0
59119	0
87658	0
5732	0
6155	0
64433	0
21085	0
47553	0
60585	0
87647	0
90383	0
1274	0
15162	1
84444	0
86418	1
20707	0
42439	0
28852	0
74420	0
29687	1
5300	0
85657	0
15103	0
89009	0
23386	0
67112	0
75948	0
63212	0
3241	0
56455	0
7111	0
90936	0
62377	0
14500	0
2160	0
20006	0
22733	0
78868	0
98489	0
35380	0
14354	1
24601	0
1102	0
71718	0
79656	0
15858	0
76261	0
58021	0
34235	0
18287	0
26976	0
51834	0
78607	0
33234	0
91854	0
86721	0
18628	0
4251	0
73681	0
76119	0
3851	0
12536	0
10225	1
89211	0
39510	0
51159	0
11149	0
50295	0
27260	0
7803	0
36350	0
94727	1
76725	1
25651	0
82970	0
1978	0
61557	0
47165	0
78722	0
324	0
89706	0
45525	0
47581	0
10251	0
30148	0
18250	1
45660	0
26672	0
2617	0
13247	0
58102	0
10319	0
38136	1
31742	0
56772	0
7179	0
31329	0
79925	0
72776	0
78336	0
15425	0
64906	0
38510	0
37432	1
80004	0
63936	0
8203	0
2810	0
57824	0
19194	0
10202	0
3832	0
75402	0
69582	1
1339	0
68974	1
42638	0
47587	0
84415	1
77787	0
48613	0
67693	0
77848	0
79042	0
96733	0
34357	0
58692	0
92182	0
81316	0
89584	1
65276	0
75274	0
62868	0
12099	0
27374	0
77441	0
56632	0
84092	0
62797	0
46603	0
93794	0
24268	1
2069	0
41103	0
58118	0
42412	1
48598	0
4266	0
20490	0
60053	0
4983	0
74058	0
98854	0
74563	1
77951	1
852	1
82376	0
91775	0
80924	0
83356	0
2544	0
59015	1
80254	1
55369	1
41677	0
18564	0
53436	1
69634	0
17699	1
31694	0
53692	0
35247	0
96585	0
39063	0
45088	0
59916	0
27363	0
17861	0
71772	0
91210	0
52974	0
21385	0
8657	1
46777	0
5701	0
27317	0
42049	0
55032	0
27427	0
79479	1
16147	0
65729	0
82139	0
52393	0
67510	0
40758	0
57090	0
27668	1
97730	1
7558	1
2489	0
62615	0
21586	0
77526	0
85913	1
90137	0
75435	0
13438	0
23207	0
40633	1
54055	0
49893	1
62629	0
451	0
79380	1
78262	0
2387	0
65688	0
9844	0
32264	0
72627	0
43353	0
53135	0
92385	0
70528	0
35813	0
51066	0
35643	0
9806	0
23288	0
23713	0
78164	0
17150	0
35524	0
39763	1
13697	1
14108	0
29283	0
27781	0
6175	0
95292	0
25659	0
47916	0
90353	0
99374	1
61065	0
78355	0
9488	0
65163	0
5284	0
54833	0
57095	0
46093	0
27789	1
45224	0
5216	0
38251	1
61613	0
84481	1
42626	0
35748	0
52084	1
95863	1
79462	0
88152	1
46086	0
72291	0
43330	0
51664	0
73263	0
25174	1
25694	0
9188	0
39005	0
13894	0
8563	1
86231	0
22102	0
1376	1
33418	0
80552	0
11684	0
96617	0
7354	0
25525	0
83149	0
98952	0
20042	0
95391	0
69444	0
82098	1
66241	0
12055	0
54824	1
53875	1
54374	0
67195	1
83230	1
21848	0
39281	0
55365	0
10254	0
83968	0
4535	0
69459	1
968	0
414	0
79547	1
94098	0
8464	0
54786	0
99405	0
71800	1
73271	0
34003	0
67526	0
81205	0
25246	0
92710	0
11416	0
84567	1
11611	0
2931	0
15752	0
14158	1
49942	0
60672	0
22524	0
95580	0
10196	0
83166	0
56021	0
90608	0
74268	0
98378	0
64556	0
70228	0
2539	0
3829	0
31691	0
2653	0
2995	0
49594	0
151	1
25217	0
10218	1
13520	0
80637	0
86238	0
63787	0
52831	0
64265	0
93445	0
62452	0
6360	0
53829	0
66439	1
62463	0
36714	0
16375	0
51045	0
10846	0
9720	0
66416	0
78734	0
81238	0
85940	0
31356	0
70391	0
3997	0
22955	1
59238	0
14016	0
84761	1
81927	0
2089	0
6522	1
4731	0
21732	0
81074	0
71325	0
29273	0
7666	0
87405	0
54083	0
93954	0
76936	0
82418	0
87419	0
12771	1
70545	0
53597	0
82510	0
10016	0
79759	0
18812	0
70655	0
3052	1
94742	0
29543	0
13890	0
25103	0
64824	0
81326	0
2479	0
70686	0
15566	0
92951	0
73635	0
60557	1
81631	0
81577	0
61898	0
75955	0
21201	0
30247	1
70651	0
95324	1
4364	0
45810	0
76874	0
10771	0
40385	0
78971	0
391	0
5137	0
6095	0
72645	0
84768	0
58709	0
8329	0
21306	0
87289	0
76533	0
70010	0
27755	1
47567	0
53460	0
15771	0
97180	0
83899	0
44711	1
52651	0
84043	0
41400	0
13505	0
4150	0
70312	0
43025	0
38116	1
69348	0
83434	0
86068	0
80977	0
45578	0
88919	0
60267	0
17364	0
37374	0
23639	0
37707	0
81089	0
86116	0
52571	0
2777	0
6408	0
40545	0
28269	0
22494	0
81204	0
61633	0
50719	0
1566	0
37975	0
55752	0
90852	0
45773	0
53918	0
49429	0
81596	0
40222	0
19270	0
3158	0
60630	0
87437	0
57787	0
11004	1
76052	0
29739	0
7297	0
84935	0
43725	0
83038	1
7509	0
27641	0
84604	0
31137	0
20112	0
45264	0
80243	0
28123	0
53812	0
92825	0
53173	0
78489	0
28226	0
33851	1
72691	0
26519	0
97573	0
85596	0
2638	0
22573	1
94379	0
89756	0
2963	0
95615	0
38916	0
59172	0
69939	0
82706	0
28314	0
55440	0
71611	0
63410	0
50669	0
4656	0
64957	0
67706	0
72775	0
69719	0
23940	0
68350	0
92034	0
65659	0
1604	0
23177	0
8528	0
66485	0
39140	0
8268	0
68136	0
93147	1
44278	0
57965	0
37469	0
30961	0
81846	0
26345	0
75244	0
657	0
97796	0
89895	0
60860	1
30504	0
75284	0
76201	0
5432	0
79816	0
76495	0
99244	0
78297	0
77912	0
71006	0
70746	0
30286	0
72113	0
23484	0
32389	0
96781	0
24080	0
25883	0
68245	0
61851	0
559	0
9762	0
50862	0
6992	0
34126	0
10108	0
3100	0
83182	0
87473	0
20013	0
74735	0
93169	0
56027	0
17865	0
92639	0
38330	0
28710	0
96028	0
42012	0
93501	0
41824	0
48083	1
960	0
19946	0
86081	0
81476	0
78552	0
47328	0
93008	0
44003	0
60308	0
74150	0
3048	0
69399	0
81497	0
47275	0
57805	0
58910	0
76972	0
92512	0
35719	0
48922	0
59150	0
20393	0
844	0
7594	0
55811	0
40225	0
19730	0
25206	0
24326	0
73144	0
23718	0
26187	0
82403	0
89350	0
20164	0
20703	0
81228	0
33751	0
91741	0
25806	0
31388	0
94071	0
47045	0
30880	0
56014	0
47913	0
88796	0
10627	0
49127	0
55073	0
17837	0
18604	0
92723	0
32892	0
1106	0
49798	0
64498	0
43219	0
92260	0
45805	0
8498	0
22394	0
23924	0
69629	0
78032	0
34721	0
60064	0
94121	0
70632	0
17156	1
83763	0
57685	0
88727	0
54007	0
67250	0
49544	0
36676	0
60269	0
49487	0
5862	0
63473	0
71395	1
77664	0
21541	0
2909	0
55384	1
59002	0
42239	0
15185	0
45925	0
978	1
38716	0
38570	0
55992	0
55738	0
24045	0
10957	0
47327	0
85430	0
65745	0
87883	0
16387	1
32612	0
46553	0
45984	1
77291	1
14258	1
67471	0
87332	0
74444	0
90555	0
70385	0
62961	1
83258	0
92174	0
7894	0
79710	0
63516	0
73056	0
82806	0
67062	0
27494	0
93136	0
16410	0
70504	0
17508	0
13965	0
44475	0
34405	0
70290	0
61476	0
99997	0
43546	1
33821	0
87775	1
41574	0
41423	0
46030	0
53733	0
68271	0
43189	0
89108	0
78943	0
49658	1
8541	0
61990	0
1152	0
92626	0
46601	1
58685	0
79	0
31479	1
16300	0
92617	0
7012	0
30701	1
26741	0
46061	0
67115	1
36945	0
17518	0
11501	0
39322	0
16060	0
29713	1
11808	0
99420	0
10219	0
61793	1
85976	0
96013	0
87488	0
45784	0
99819	0
27647	0
837	0
75168	0
61100	0
30414	0
28640	1
77619	0
96428	0
38133	0
19324	0
66152	0
3387	1
67609	0
2083	0
18098	0
86061	0
80444	0
68254	0
61874	1
53292	0
75050	0
54971	1
11208	1
69425	1
45308	0
72185	0
31014	0
17798	0
66981	0
98	1
60137	0
39200	0
74079	0
3148	0
46358	0
70417	0
36001	0
38284	0
96736	0
98774	0
80317	1
56180	0
36320	1
88391	1
80510	0
49455	0
49572	0
53795	0
53466	0
31362	0
43905	0
65328	0
34072	0
99837	0
11627	0
91629	0
37206	0
48087	0
99666	0
96982	1
96210	1
44453	0
86227	0
64741	0
3077	0
23234	0
22462	0
32132	0
45212	0
41615	0
19309	0
49335	0
57241	0
47548	0
61969	0
25959	0
94085	1
49542	0
10475	0
33078	0
120	0
32643	0
74519	0
4773	0
16511	0
68097	0
43170	1
17105	0
91999	0
77158	0
50687	0
5819	0
38548	0
22805	0
82383	0
66365	0
23454	0
99168	0
35461	0
48827	1
68987	1
27316	0
38820	0
53136	0
2938	0
86226	1
48560	0
24214	0
64642	0
67414	0
4165	0
73786	1
91069	0
47209	0
17917	0
42138	0
33986	0
87110	0
96218	0
1960	0
12832	0
74572	0
27347	0
75753	0
80326	0
87751	0
95270	1
11649	0
14335	0
10931	0
99281	0
46775	0
8420	0
71073	1
8704	0
79447	1
54549	1
3403	1
22600	0
2554	1
37283	0
21256	0
65611	0
45776	0
71491	0
226	0
29691	0
3087	0
20494	0
42185	0
64542	0
85450	0
5849	0
54173	0
83453	0
15105	0
75327	0
20499	0
78535	0
76844	0
33246	0
46167	0
85766	0
931	0
12031	0
41730	0
34148	0
90361	1
70785	0
95954	0
12332	0
70282	0
909	0
69535	0
59535	1
66278	0
95560	0
52429	0
77343	0
13938	0
67702	1
26569	1
97484	0
7153	0
50987	0
65245	0
58299	0
84124	0
13800	0
28075	0
45939	0
2690	0
84135	0
93230	1
2066	0
4287	0
40230	0
31201	1
5519	0
58057	1
75748	0
63564	0
95412	0
50670	0
14562	0
71103	0
75959	1
25208	1
19148	0
44404	0
21757	0
93312	0
46747	0
75312	0
45014	0
76260	0
42589	1
25549	1
97970	0
54996	0
67445	0
69915	0
95710	0
27948	0
36803	0
30163	0
82716	0
678	0
88512	0
32321	0
42256	0
53029	0
12885	0
12628	1
44158	1
55513	0
13428	0
75149	0
82922	0
63261	0
82464	0
18569	0
14543	0
88374	0
64460	0
95991	0
51186	0
35263	0
60655	0
69023	0
90778	0
84328	0
68283	1
94117	0
91219	0
20204	0
15399	1
7433	0
47478	0
11082	0
88741	0
56535	1
20999	0
72443	0
30602	1
83952	0
19517	1
77992	0
10508	0
74959	0
63667	0
29493	0
63612	0
9680	0
57271	0
9015	0
9744	0
70152	0
41098	0
77391	0
95380	1
6237	0
36947	0
55408	0
82840	0
72682	0
24475	0
66062	0
10802	1
35391	0
77517	0
69738	0
32214	0
88874	0
49392	0
95728	0
11983	0
25399	0
93575	0
69479	0
8028	0
958	0
67460	0
53981	1
44366	0
92818	0
80852	0
50777	1
63964	0
99639	0
92028	0
29101	1
39439	0
55499	0
99133	0
27016	0
81327	0
99032	0
10918	0
69981	0
7327	0
338	0
65292	0
16136	0
37799	0
32655	0
64356	1
89795	1
29458	0
80531	0
39659	0
72718	0
91093	0
80409	0
71969	0
60343	0
24266	0
77326	0
24129	0
86549	0
28901	0
82235	0
96208	0
10046	0
89715	0
29782	0
51931	1
10270	1
87773	0
72311	0
36444	1
14001	0
74934	0
51765	1
16205	0
39697	0
14870	0
40344	0
34773	0
74768	0
58657	0
46359	0
28884	0
5684	0
98307	0
48031	0
38782	1
38341	1
20289	0
71829	0
75226	0
9136	1
53700	0
16879	0
25800	0
70704	1
67977	0
20972	0
50891	0
63957	0
75988	1
35103	1
73766	0
7095	0
30471	1
35434	1
40891	0
8251	0
35187	1
63488	0
50249	0
93715	0
90113	1
19907	0
40704	1
1869	0
52364	0
44837	0
33128	0
32632	0
76166	1
20296	1
50758	0
54868	0
68367	0
23933	0
36737	1
84963	0
61431	1
95060	0
48537	0
49281	1
9855	1
60813	0
7271	0
30321	0
77454	1
14350	0
95498	0
63874	0
58347	0
80169	0
97834	1
93809	1
61104	1
25848	0
52390	0
68516	0
74901	1
50446	0
27842	0
81154	1
56971	1
88596	0
66690	0
66443	1
51489	1
19238	0
26286	0
83308	1
16827	0
59798	0
66828	0
41675	1
14979	0
53315	0
51140	0
76387	0
30234	0
76324	0
10150	0
70285	0
99432	0
5456	0
9499	0
2241	0
97065	1
66228	0
84348	0
94187	1
73614	0
95034	0
19853	1
81556	0
35539	0
248	0
85573	1
8324	0
36944	0
33279	1
99401	0
85551	0
12438	1
81402	0
43379	0
79832	0
88355	0
28522	0
79085	0
15349	0
50585	0
53504	0
87144	0
802	0
84395	0
